	ID	Identifier	Title	ApiUrl	RecordCount	ColumnCount
199	199	82436NED	Conjunctuurenquête Nederland; kwartaal, regio	https://opendata.cbs.nl/ODataApi/OData/82436NED	50568	138
200	200	82851NED	Conjunctuurenquête Nederland; kwartaal, SBI 2008, seizoengecorrigeerd	https://opendata.cbs.nl/ODataApi/OData/82851NED	1512	14
201	201	84834NED	Exportindicator; kwartaal, bedrijfstakken (SBI 2008)	https://opendata.cbs.nl/ODataApi/OData/84834NED	165	7
202	202	82675NED	Ondernemersvertrouwen; bedrijfstakken (SBI 2008)	https://opendata.cbs.nl/ODataApi/OData/82675NED	1288	3
203	203	84303NED	Ondernemersvertrouwen; regio	https://opendata.cbs.nl/ODataApi/OData/84303NED	1260	4
204	204	81234ned	Producentenvertrouwen; stemmingsindicator van de industrie, bedrijfstak	https://opendata.cbs.nl/ODataApi/OData/81234ned	4068	6
205	205	85000NED	Financiën grote ondernemingen; niet-financiële sector, SBI 2008	https://opendata.cbs.nl/ODataApi/OData/85000NED	70	115
206	206	80262ned	Financiën grote ondernemingen; niet-financiële sector, SBI 2008, 2000-2018 	https://opendata.cbs.nl/ODataApi/OData/80262ned	475	161
207	207	81837NED	Financiën alle ondernemingen; niet-financiële sector, SBI 2008	https://opendata.cbs.nl/ODataApi/OData/81837NED	1040	40
208	208	81352ned	Investering in materiële vaste activa; bedrijfstak	https://opendata.cbs.nl/ODataApi/OData/81352ned	1260	13
209	209	81351ned	Investering in materiële vaste activa; bedrijfstak, regio 	https://opendata.cbs.nl/ODataApi/OData/81351ned	73188	11
210	210	85209NED	Investeringen door bedrijven in de industrie; verwachting en realisatie	https://opendata.cbs.nl/ODataApi/OData/85209NED	350	4
211	211	80728ned	Investeringen door bedrijven in de industrie; verwachtingen en motieven	https://opendata.cbs.nl/ODataApi/OData/80728ned	456	13
212	212	82278NED	Bedrijfskenmerk koplopers, achterblijvers; arbeidsproductiviteit 2009-2010	https://opendata.cbs.nl/ODataApi/OData/82278NED	10	41
213	213	82280NED	Bedrijfskenmerk koplopers, achterblijvers; rentabiliteit 2009-2010	https://opendata.cbs.nl/ODataApi/OData/82280NED	10	41
214	214	82281NED	Bedrijfskenmerk koplopers, achterblijvers; winstmarge 2009-2010	https://opendata.cbs.nl/ODataApi/OData/82281NED	10	41
215	215	83796NED	Bedrijfsleven; omzet, bedrijfstak (SBI 2008), regio	https://opendata.cbs.nl/ODataApi/OData/83796NED	3990	4
216	216	82190NED	Bedrijfsgegevens; omzetontwikkeling (stijgers-dalers), SBI 2008	https://opendata.cbs.nl/ODataApi/OData/82190NED	59976	10
217	217	81156ned	Bedrijfsleven; arbeids- en financiële gegevens, per branche, SBI 2008	https://opendata.cbs.nl/ODataApi/OData/81156ned	3768	43
218	218	81358ned	Buitenlandse zeggenschap bedrijven in Nederland; kerncijfers, bedrijfstak	https://opendata.cbs.nl/ODataApi/OData/81358ned	338184	16
219	219	81615NED	Nederlandse zeggenschap bedrijven buiten EU-zone; land en SBI 2008	https://opendata.cbs.nl/ODataApi/OData/81615NED	320544	6
220	220	83728NED	Verdiensten en arbeidsvolume; uitvoerstromen, landen	https://opendata.cbs.nl/ODataApi/OData/83728NED	624	7
221	221	85257NED	Verdiensten en arbeidsvolume; exporterende en aanleverende sector (SBI2008)	https://opendata.cbs.nl/ODataApi/OData/85257NED	72600	6
222	222	85256NED	Verdiensten en arbeidsvolume; uitvoerstromen	https://opendata.cbs.nl/ODataApi/OData/85256NED	30	10
223	223	85178NED	ICT-gebruik bij kleine bedrijven; bedrijfsgrootte, 2021	https://opendata.cbs.nl/ODataApi/OData/85178NED	11	130
224	224	85183NED	ICT-gebruik bij kleine bedrijven; bedrijfstak en bedrijfsgrootte, 2021	https://opendata.cbs.nl/ODataApi/OData/85183NED	84	131
225	225	85181NED	ICT-gebruik bij bedrijven; bedrijfstak, 2021	https://opendata.cbs.nl/ODataApi/OData/85181NED	54	204
226	226	85179NED	ICT-gebruik bij bedrijven; bedrijfsgrootte, 2021	https://opendata.cbs.nl/ODataApi/OData/85179NED	7	204
227	227	85180NED	ICT-gebruik bij bedrijven; bedrijfstak en bedrijfsgrootte, 2021	https://opendata.cbs.nl/ODataApi/OData/85180NED	64	205
228	228	85182NED	ICT-gebruik bij zzp’ers; bedrijfstak, 2021	https://opendata.cbs.nl/ODataApi/OData/85182NED	38	88
229	229	85185NED	ICT-gebruik bij zzp'ers; bedrijfstak en bedrijfsgrootte, 2021	https://opendata.cbs.nl/ODataApi/OData/85185NED	70	73
230	230	84828NED	ICT-gebruik bij kleine bedrijven; bedrijfstak en bedrijfsgrootte, 2020	https://opendata.cbs.nl/ODataApi/OData/84828NED	84	133
231	231	84829NED	ICT-gebruik bij kleine bedrijven; bedrijfsgrootte, 2020	https://opendata.cbs.nl/ODataApi/OData/84829NED	11	132
232	232	84830NED	ICT-gebruik bij bedrijven; bedrijfsgrootte, 2020	https://opendata.cbs.nl/ODataApi/OData/84830NED	7	183
233	233	84831NED	ICT-gebruik bij bedrijven; bedrijfstak en bedrijfsgrootte, 2020	https://opendata.cbs.nl/ODataApi/OData/84831NED	64	184
234	234	84832NED	ICT-gebruik bij bedrijven; bedrijfstak, 2020	https://opendata.cbs.nl/ODataApi/OData/84832NED	54	183
235	235	84676NED	ICT-gebruik bij bedrijven; bedrijfsgrootte, 2019	https://opendata.cbs.nl/ODataApi/OData/84676NED	7	189
236	236	84677NED	ICT-gebruik bij bedrijven; bedrijfstak en bedrijfsgrootte, 2019	https://opendata.cbs.nl/ODataApi/OData/84677NED	64	190
237	237	84678NED	ICT-gebruik bij bedrijven; bedrijfstak, 2019	https://opendata.cbs.nl/ODataApi/OData/84678NED	54	189
238	238	84675NED	ICT-gebruik bij kleine bedrijven; bedrijfsgrootte, 2019	https://opendata.cbs.nl/ODataApi/OData/84675NED	11	156
239	239	84674NED	ICT-gebruik bij kleine bedrijven; bedrijfstak en bedrijfsgrootte, 2019	https://opendata.cbs.nl/ODataApi/OData/84674NED	84	157
240	240	84404NED	ICT-gebruik bij bedrijven; bedrijfsgrootte, 2018	https://opendata.cbs.nl/ODataApi/OData/84404NED	7	193
241	241	84408NED	ICT-gebruik bij bedrijven; bedrijfstak, 2018	https://opendata.cbs.nl/ODataApi/OData/84408NED	42	193
242	242	84409NED	ICT-gebruik bij bedrijven; bedrijfstak en bedrijfsgrootte, 2018	https://opendata.cbs.nl/ODataApi/OData/84409NED	64	194
243	243	84410NED	ICT-gebruik bij kleine bedrijven; bedrijfsgrootte, 2018	https://opendata.cbs.nl/ODataApi/OData/84410NED	11	129
244	244	84411NED	ICT-gebruik bij kleine bedrijven; bedrijfstak en bedrijfsgrootte, 2018	https://opendata.cbs.nl/ODataApi/OData/84411NED	84	130
245	245	83249NED	ICT-gebruik bij bedrijven; kerncijfers	https://opendata.cbs.nl/ODataApi/OData/83249NED	19	10
246	246	80066ned	Bedrijven met innovaties; kerncijfers	https://opendata.cbs.nl/ODataApi/OData/80066ned	13	7
247	247	82810NED	Innovatie bij bedrijven; bedrijfstakken	https://opendata.cbs.nl/ODataApi/OData/82810NED	312	140
248	248	82811NED	Innovatie bij bedrijven; bedrijfstakken naar bedrijfsgrootte 	https://opendata.cbs.nl/ODataApi/OData/82811NED	48	141
249	249	85071NED	Innovatie bij bedrijven; samenwerking en belemmeringen bij innovatie	https://opendata.cbs.nl/ODataApi/OData/85071NED	288	96
250	250	85011NED	Innovatie bij bedrijven; type innovatie en ontwikkeling van innovaties	https://opendata.cbs.nl/ODataApi/OData/85011NED	288	35
251	251	85136NED	Patentaanvragers en patentaanvragen; bedrijfstak, bedrijfsgrootte	https://opendata.cbs.nl/ODataApi/OData/85136NED	32340	12
252	252	85134NED	Patentaanvragers en patentaanvragen; technologiegebied	https://opendata.cbs.nl/ODataApi/OData/85134NED	497	10
253	253	84644NED	Research en development; kerncijfers per sector van uitvoering	https://opendata.cbs.nl/ODataApi/OData/84644NED	32	7
254	254	80438ned	Research en development; hoger onderwijsinstellingen	https://opendata.cbs.nl/ODataApi/OData/80438ned	21	17
255	255	84985NED	Research en development; personeel, uitgaven, bedrijfsgrootte, bedrijfstak	https://opendata.cbs.nl/ODataApi/OData/84985NED	2720	7
256	256	85002NED	Research en development; uitgaven en financiering per sector van uitvoering	https://opendata.cbs.nl/ODataApi/OData/85002NED	32	13
257	257	37422ned	Geboorte; kerncijfers	https://opendata.cbs.nl/ODataApi/OData/37422ned	72	56
258	258	37201	Geboorte; kerncijfers vruchtbaarheid, leeftijd moeder, regio	https://opendata.cbs.nl/ODataApi/OData/37201	30192	25
259	259	82607NED	Doodgeboren kinderen; leeftijd moeder, kenmerken geboorte	https://opendata.cbs.nl/ODataApi/OData/82607NED	4536	6
260	260	83307NED	Geboorte; vruchtbaarheid, migratieachtergrond en generatie moeder	https://opendata.cbs.nl/ODataApi/OData/83307NED	1320	7
261	261	37884	Levend geboren kinderen; migratieachtergrond moeder en leeftijd moeder	https://opendata.cbs.nl/ODataApi/OData/37884	122980	5
262	262	37744ned	Levend geboren kinderen; leeftijd moeder, volgorde geboorte uit de moeder	https://opendata.cbs.nl/ODataApi/OData/37744ned	46440	7
263	263	81019ned	Levend geboren kinderen; leeftijd vader, rangnummer moeder	https://opendata.cbs.nl/ODataApi/OData/81019ned	1425	6
264	264	71329ned	Levend geboren kinderen; geboortegeneratie vrouwen en leeftijd moeder	https://opendata.cbs.nl/ODataApi/OData/71329ned	34020	6
265	265	82056NED	Levend geboren kinderen; huishoudenssamenstelling, regio	https://opendata.cbs.nl/ODataApi/OData/82056NED	28325	4
266	266	82055NED	Levend geboren kinderen; huishoudenssamenstelling en migratieachtergrond	https://opendata.cbs.nl/ODataApi/OData/82055NED	52920	6
267	267	82268NED	Derdelanders, geweigerd aan de grens; nationaliteit	https://opendata.cbs.nl/ODataApi/OData/82268NED	504	3
268	268	83102NED	Asielverzoeken en nareizigers; nationaliteit, geslacht en leeftijd	https://opendata.cbs.nl/ODataApi/OData/83102NED	353808	8
269	269	80059ned	Asielverzoeken; nationaliteit, vanaf 1975	https://opendata.cbs.nl/ODataApi/OData/80059ned	4089	6
270	270	82045NED	Alleenstaande minderjarige vreemdeling; nationaliteit, geslacht en leeftijd	https://opendata.cbs.nl/ODataApi/OData/82045NED	3780	5
271	271	80498ned	Asielverzoeken; internationaal	https://opendata.cbs.nl/ODataApi/OData/80498ned	490	4
272	272	82025NED	Uitgenodigde vluchtelingen; nationaliteit, geslacht en leeftijd	https://opendata.cbs.nl/ODataApi/OData/82025NED	2016	5
273	273	82027NED	Verblijfsvergunningen voor bepaalde tijd; verblijfsgrond en nationaliteit	https://opendata.cbs.nl/ODataApi/OData/82027NED	1386	18
274	274	84974NED	Immi- en emigratie; geslacht, leeftijd, nationaliteit en regio	https://opendata.cbs.nl/ODataApi/OData/84974NED	9177300	11
275	275	84978NED	Immigratie en emigratie; geslacht, leeftijd, geboorteland, regio	https://opendata.cbs.nl/ODataApi/OData/84978NED	9808128	11
276	276	03742	Immi- en emigratie; leeftijd (31 dec.), burgerlijke staat, geboorteland	https://opendata.cbs.nl/ODataApi/OData/03742	13530240	11
277	277	85287NED	Immi- en emigratie; leeftijd (31 dec.), burg staat, geboorteland;1995-2020	https://opendata.cbs.nl/ODataApi/OData/85287NED	13128960	11
278	278	84484NED	Immi- en emigratie; nationaliteit, leeftijd en geslacht	https://opendata.cbs.nl/ODataApi/OData/84484NED	1044900	11
279	279	37946ned	Immi- en emigratie; nationaliteit, leeftijd (31 dec) en geslacht; 1972-2018	https://opendata.cbs.nl/ODataApi/OData/37946ned	283410	13
280	280	83518NED	Immi- en emigratie; per maand, migratieachtergrond, geslacht	https://opendata.cbs.nl/ODataApi/OData/83518NED	1417680	10
281	281	60056ned	Immi- en emigratie naar diverse kenmerken, regio; 1988-2019	https://opendata.cbs.nl/ODataApi/OData/60056ned	141920	99
282	282	84808NED	Immigranten EU/EFTA; afgeleid migratiedoel, sociaaleconomische categorie	https://opendata.cbs.nl/ODataApi/OData/84808NED	9513504	8
283	283	84809NED	Immigranten niet EU/EFTA; migratiemotief, sociaaleconomische categorie	https://opendata.cbs.nl/ODataApi/OData/84809NED	20189400	8
284	284	60032	Migratie; land van herkomst / vestiging, geboorteland en geslacht	https://opendata.cbs.nl/ODataApi/OData/60032	81648	7
285	285	37550ned	Nationaliteitswijzigingen; geslacht, nationaliteit en regeling	https://opendata.cbs.nl/ODataApi/OData/37550ned	16536	11
286	286	37199ned	Nationaliteitswijziging; geslacht, leeftijd, soort regeling, verblijfsduur	https://opendata.cbs.nl/ODataApi/OData/37199ned	111	84
287	287	37772ned	Huwen en partnerschapsregistraties; kerncijfers	https://opendata.cbs.nl/ODataApi/OData/37772ned	72	55
288	288	37492	Bestaande huwelijken en partnerschappen; relatieduur, 1 januari	https://opendata.cbs.nl/ODataApi/OData/37492	1875	4
289	289	60036ned	Huwen; huwelijkssluitingen en huwende personen naar diverse kenmerken	https://opendata.cbs.nl/ODataApi/OData/60036ned	26	346
290	290	37586ned	Huwenden; leeftijd (op 31 december), voorgaande burgerlijke staat	https://opendata.cbs.nl/ODataApi/OData/37586ned	14484	14
291	291	71888ned	Huwenden; partnerkeuze van personen met migratieachtergrond	https://opendata.cbs.nl/ODataApi/OData/71888ned	1440	11
292	292	37425ned	Huwelijksontbindingen; door echtscheiding en door overlijden	https://opendata.cbs.nl/ODataApi/OData/37425ned	72	21
293	293	60060ned	Echtscheiding; leeftijdsverschil, kinderen, geboorteland, huwelijksduur	https://opendata.cbs.nl/ODataApi/OData/60060ned	26	155
294	294	37873ned	Huwelijksontbinding; personen, aantallen en verhoudingscijfers	https://opendata.cbs.nl/ODataApi/OData/37873ned	21420	9
295	295	03781	Verweduwen; geslacht, leeftijd (op 31-12) en huwelijksduur (op 31-12)	https://opendata.cbs.nl/ODataApi/OData/03781	29925	6
296	296	83592NED	Demografische levensloop; geslacht en geboortegeneraties (1940 tot 1990)	https://opendata.cbs.nl/ODataApi/OData/83592NED	200	11
297	297	37890	Huwen en huwelijksontbinding; geslacht, leeftijd (31 december), regio	https://opendata.cbs.nl/ODataApi/OData/37890	30226	85
298	298	83521NED	Huwen, partnerschap; personen naar geslacht per maand	https://opendata.cbs.nl/ODataApi/OData/83521NED	489	10
299	299	83519NED	Huwen, partnerschap; sluiting en ontbinding per maand	https://opendata.cbs.nl/ODataApi/OData/83519NED	652	10
300	300	71426ned	Overledenen; doden als gevolg van verkeersongeval in Nederland, provincie	https://opendata.cbs.nl/ODataApi/OData/71426ned	10920	5
301	301	71936ned	Overledenen; doden door verkeersongeval in Nederland, wijze van deelname	https://opendata.cbs.nl/ODataApi/OData/71936ned	7800	5
302	302	84726NED	Overledenen, moord en doodslag, pleeglocatie Nederland	https://opendata.cbs.nl/ODataApi/OData/84726NED	1200	5
303	303	7022gza	Overledenen; zelfdoding (inwoners), diverse kenmerken	https://opendata.cbs.nl/ODataApi/OData/7022gza	1917	25
304	304	7233	Overledenen; doodsoorzaak (uitgebreide lijst), leeftijd, geslacht	https://opendata.cbs.nl/ODataApi/OData/7233	3066492	5
305	305	7052_95	Overledenen; belangrijke doodsoorzaken (korte lijst), leeftijd, geslacht	https://opendata.cbs.nl/ODataApi/OData/7052_95	4752	99
306	306	82899NED	Overledenen; doodsoorzaak, kwartaal en jaar overlijden	https://opendata.cbs.nl/ODataApi/OData/82899NED	131	13
307	307	80202ned	Overledenen; belangrijke doodsoorzaken (korte lijst), regio	https://opendata.cbs.nl/ODataApi/OData/80202ned	63960	99
308	308	80142ned	Overledenen; doodsoorzaak (4 hoofdgroepen), regio	https://opendata.cbs.nl/ODataApi/OData/80142ned	18980	8
309	309	71440NED	Overledenen naar medische beslissing rond levenseinde; behandelaar,leeftijd	https://opendata.cbs.nl/ODataApi/OData/71440NED	168	16
310	310	71455NED	Overledenen naar med. beslissing rond levenseinde en bekorting levensduur	https://opendata.cbs.nl/ODataApi/OData/71455NED	216	16
311	311	81655NED	Overledenen naar medische beslissing rond levenseinde;leeftijd,doodsoorzaak	https://opendata.cbs.nl/ODataApi/OData/81655NED	108	16
312	312	71438NED	Overledenen naar medische beslissing rond levenseinde; leeftijd, geslacht	https://opendata.cbs.nl/ODataApi/OData/71438NED	72	16
313	313	37979ned	Overledenen; kerncijfers	https://opendata.cbs.nl/ODataApi/OData/37979ned	216	15
314	314	03747	Overledenen; geslacht, leeftijd, burgerlijke staat, regio	https://opendata.cbs.nl/ODataApi/OData/03747	30192	91
315	315	37435	Overleden gehuwden; huwelijksduur en leeftijd partner	https://opendata.cbs.nl/ODataApi/OData/37435	108000	5
316	316	83194NED	Overledenen; geslacht, leeftijd, migratieachtergrond en generatie	https://opendata.cbs.nl/ODataApi/OData/83194NED	1087020	6
317	317	37168	Overledenen; geslacht, leeftijd en burgerlijke staat	https://opendata.cbs.nl/ODataApi/OData/37168	197025	6
318	318	70895ned	Overledenen; geslacht en leeftijd, per week	https://opendata.cbs.nl/ODataApi/OData/70895ned	17952	4
319	319	83190NED	Overledenen; geslacht, leeftijd en positie in het huishouden	https://opendata.cbs.nl/ODataApi/OData/83190NED	44286	5
320	320	80215ned	Perinatale en zuigelingensterfte eenlingkinderen; geboortegewicht	https://opendata.cbs.nl/ODataApi/OData/80215ned	143	25
321	321	80216ned	Zuigelingensterfte eenlingkinderen; gewichtspercentiel	https://opendata.cbs.nl/ODataApi/OData/80216ned	624	10
322	322	80291ned	Perinatale en zuigelingensterfte; migratieachtergrond en diverse kenmerken	https://opendata.cbs.nl/ODataApi/OData/80291ned	1950	26
323	323	80213ned	Perinatale en zuigelingensterfte; zwangerschapsduur en geslacht	https://opendata.cbs.nl/ODataApi/OData/80213ned	858	26
324	324	80214ned	Perinatale en zuigelingensterfte; zwangerschapsduur, een- en meerlingen	https://opendata.cbs.nl/ODataApi/OData/80214ned	429	26
325	325	37360ned	Levensverwachting; geslacht, leeftijd (per jaar en periode van vijf jaren)	https://opendata.cbs.nl/ODataApi/OData/37360ned	31200	7
326	326	80333ned	Levensverwachting; geslacht, geboortegeneratie	https://opendata.cbs.nl/ODataApi/OData/80333ned	44200	11
327	327	70701ned	Overlevingskansen; geslacht, leeftijd	https://opendata.cbs.nl/ODataApi/OData/70701ned	21384	102
328	328	81734NED	Tussen gemeenten verhuisde personen	https://opendata.cbs.nl/ODataApi/OData/81734NED	2728044	4
329	329	60048ned	Verhuisde personen; binnen gemeenten, tussen gemeenten, regio	https://opendata.cbs.nl/ODataApi/OData/60048ned	30192	219
330	330	84547NED	Verhuisde personen; geslacht, leeftijd en regio per maand	https://opendata.cbs.nl/ODataApi/OData/84547NED	32485248	7
331	331	70748ned	Bevolking; ontwikkeling in gemeenten met 100 000 of meer inwoners	https://opendata.cbs.nl/ODataApi/OData/70748ned	217668	88
332	332	37943ned	Bevolking en bevolkingsontwikkeling per maand; 1995-2018	https://opendata.cbs.nl/ODataApi/OData/37943ned	404	464
333	333	83474NED	Bevolkingsontwikkeling; maand en jaar	https://opendata.cbs.nl/ODataApi/OData/83474NED	358	9
334	334	70751ned	Bevolkingsontwikkeling; migratieachtergrond en generatie	https://opendata.cbs.nl/ODataApi/OData/70751ned	20436	18
335	335	70703ned	Bevolkingsontwikkeling; levendgeborenen, overledenen en migratie, per dag	https://opendata.cbs.nl/ODataApi/OData/70703ned	10414	22
336	336	37259ned	Bevolkingsontwikkeling; levend geborenen, overledenen en migratie per regio	https://opendata.cbs.nl/ODataApi/OData/37259ned	310320	23
337	337	37230ned	Bevolkingsontwikkeling; regio per maand	https://opendata.cbs.nl/ODataApi/OData/37230ned	163404	17
338	338	84871NED	Prognose bevolking; kerncijfers, 2020-2070	https://opendata.cbs.nl/ODataApi/OData/84871NED	255	24
339	339	84872NED	Prognose bevolking; geslacht, leeftijd, achtergrond en generatie, 2021-2070	https://opendata.cbs.nl/ODataApi/OData/84872NED	1809000	6
340	340	84873NED	Prognose personen met een migratieachtergrond, 2020-2070	https://opendata.cbs.nl/ODataApi/OData/84873NED	459	9
